City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Bend,US,44.0582,-121.3153,33.1,87,20,14.97,few clouds
346,Bubaque,GW,11.2833,-15.8333,80.04,65,84,8.59,light rain
347,Hastings,GB,50.8552,0.5729,45.28,85,67,5.17,broken clouds
348,Mantua,IT,45.1667,10.7833,42.04,92,61,1.9,broken clouds
349,Bayangol,RU,50.6977,103.4656,-2.88,70,85,1.92,overcast clouds
350,Mopipi,BW,-21.1833,24.8833,70.47,55,0,13.42,clear sky
351,Broome,US,42.2506,-75.833,37.69,77,75,14.97,broken clouds
352,Qui Nhon,VN,13.7667,109.2333,81.27,80,25,7.78,scattered clouds
353,Lakatoro,VU,-16.0999,167.4164,85.05,70,64,9.26,broken clouds
354,Oxford,GB,51.7522,-1.256,43.75,100,100,4.61,fog
355,Suntar,RU,62.1444,117.6319,-9.83,94,100,9.6,overcast clouds
356,Umea,SE,63.8284,20.2597,33.91,93,100,2.3,overcast clouds
357,Esperance,AU,-33.8667,121.9,77.38,43,100,7.36,overcast clouds
358,Safaga,EG,26.7292,33.9365,69.98,45,6,3.85,clear sky
359,Katsuura,JP,35.1333,140.3,67.82,78,92,8.95,overcast clouds
360,Itapuranga,BR,-15.5622,-49.9486,64.49,94,48,5.3,heavy intensity rain
361,Kruisfontein,ZA,-34.0033,24.7314,70.88,45,3,10.92,clear sky
362,Mount Isa,AU,-20.7333,139.5,96.57,12,0,17.27,clear sky
363,Sarh,TD,9.1429,18.3923,73.38,28,89,3.24,overcast clouds
364,Khani,GE,41.9563,42.9566,51.37,66,100,5.68,overcast clouds
365,Saint John,CA,45.2727,-66.0677,23.0,86,0,3.44,clear sky
366,Byron Bay,AU,-28.65,153.6167,68.94,62,100,13.85,overcast clouds
367,Summerville,US,33.0185,-80.1757,59.79,95,100,0.0,overcast clouds
368,Sibiti,CG,-3.6819,13.3499,67.26,98,100,0.58,overcast clouds
369,Kurchum,KZ,48.5722,83.6542,-6.36,82,79,2.93,broken clouds
370,Altamont,US,42.2068,-121.7372,33.78,73,100,0.0,overcast clouds
371,Sur,OM,22.5667,59.5289,81.07,44,3,8.79,clear sky
372,Brookhaven,US,31.5791,-90.4407,73.06,92,5,11.48,clear sky
373,Charlestown,AU,-32.95,151.6667,72.01,60,68,5.99,broken clouds
374,Makakilo City,US,21.3469,-158.0858,77.32,77,0,4.61,clear sky
375,Ankazoabo,MG,-22.2833,44.5167,80.26,49,95,3.42,overcast clouds
376,Peniche,PT,39.3558,-9.3811,51.46,90,73,10.56,light rain
377,Shimoda,JP,34.6667,138.95,68.36,69,99,18.3,overcast clouds
378,Suhbaatar,MN,50.2314,106.2078,7.32,56,100,10.49,overcast clouds
379,Jiazi,CN,22.8779,116.067,67.39,77,99,22.44,overcast clouds
380,Asfi,MA,32.2994,-9.2372,56.03,78,5,12.95,clear sky
381,Kencong,ID,-8.2833,113.3667,82.04,73,98,7.29,overcast clouds
382,Kisangani,CD,0.5167,25.2,69.46,98,100,2.59,overcast clouds
383,Banda Aceh,ID,5.5577,95.3222,83.66,70,100,4.81,overcast clouds
384,Ostroleka,PL,53.0862,21.5757,34.93,89,100,5.75,overcast clouds
385,Yayva,RU,59.3303,57.2641,12.18,92,99,0.51,overcast clouds
386,Broken Hill,AU,-31.95,141.4333,79.02,21,3,15.39,clear sky
387,Arlit,NE,18.7369,7.3853,65.21,26,52,4.79,broken clouds
388,Iqaluit,CA,63.7506,-68.5145,-16.87,69,20,10.36,few clouds
389,Irpa Irpa,BO,-17.7167,-66.2667,64.4,65,66,2.37,broken clouds
390,Axim,GH,4.8699,-2.2405,77.13,85,71,3.42,broken clouds
391,Mehamn,NO,71.0357,27.8492,37.35,87,75,5.75,broken clouds
392,Kiama,AU,-34.6833,150.8667,70.25,63,29,10.0,scattered clouds
393,Gornyy,RU,55.1153,83.9059,-4.45,77,94,1.39,overcast clouds
394,Chone,EC,-0.6833,-80.1,72.52,79,93,4.72,overcast clouds
395,Itoman,JP,26.1247,127.6694,71.62,81,75,26.46,broken clouds
396,La Rioja,ES,42.25,-2.5,35.38,84,100,2.95,overcast clouds
397,Tahe,CN,52.3333,124.7333,-6.79,76,96,12.28,overcast clouds
398,San Joaquin,US,37.9333,-121.3011,46.36,57,0,0.0,clear sky
399,Lorengau,PG,-2.0226,147.2712,85.69,66,76,8.68,broken clouds
400,Dunmore Town,BS,25.5,-76.65,78.96,75,88,19.82,overcast clouds
401,Yeppoon,AU,-23.1333,150.7333,73.18,95,100,19.28,overcast clouds
402,Sharjah,AE,25.3573,55.4033,80.58,65,0,8.05,clear sky
403,Teahupoo,PF,-17.8333,-149.2667,75.16,81,37,12.73,scattered clouds
404,Hambantota,LK,6.1241,81.1185,86.34,62,46,5.75,scattered clouds
405,Ostuni,IT,40.7276,17.5764,54.57,80,100,9.31,overcast clouds
406,Puerto Escondido,MX,15.85,-97.0667,78.46,77,78,3.38,broken clouds
407,Garissa,KE,-0.4536,39.6401,81.0,68,81,10.16,light rain
408,Bejar,ES,40.3864,-5.7634,38.57,59,49,1.72,scattered clouds
409,Taoudenni,ML,22.6783,-3.9836,59.43,22,0,11.16,clear sky
410,Leopold,AU,-38.1833,144.4667,67.17,67,40,14.97,scattered clouds
411,Mattru,SL,7.6244,-11.8332,72.23,97,43,0.76,scattered clouds
412,Waipawa,NZ,-41.4122,175.5153,56.95,69,95,17.05,overcast clouds
413,Ust-Omchug,RU,61.15,149.6333,-14.85,99,100,7.99,snow
414,Oksfjord,NO,70.2396,22.3479,37.58,86,75,6.6,broken clouds
415,General Roca,AR,-39.0333,-67.5833,67.05,47,43,17.72,scattered clouds
416,Ponta Delgada,PT,37.7333,-25.6667,62.51,88,40,3.44,scattered clouds
417,Nanortalik,GL,60.1432,-45.2371,32.07,84,100,5.77,overcast clouds
418,Kupang,ID,-10.1667,123.5833,81.18,94,75,13.8,broken clouds
419,Kabo,CF,7.6994,18.629,73.04,30,98,3.0,overcast clouds
420,Srednekolymsk,RU,67.45,153.6833,-30.55,100,53,5.66,broken clouds
421,Karratha,AU,-20.7377,116.8463,90.01,41,11,16.2,few clouds
422,Buala,SB,-8.145,159.5921,82.11,79,96,3.85,light rain
423,Sorkjosen,NO,69.8,20.9333,35.6,64,75,11.5,broken clouds
424,Irtyshskiy,RU,58.3333,68.1333,3.13,81,99,6.98,overcast clouds
425,Danshui,CN,22.7984,114.4672,65.84,69,95,10.2,overcast clouds
426,Andros Town,BS,24.7,-77.7667,78.76,76,29,18.07,scattered clouds
427,Korla,CN,41.7597,86.1469,20.41,16,28,5.82,scattered clouds
428,Knysna,ZA,-34.0363,23.0471,74.93,57,4,5.88,clear sky
429,Macas,EC,-2.3167,-78.1167,64.99,87,64,3.74,broken clouds
430,Havelock,US,34.8791,-76.9013,66.92,88,100,3.44,overcast clouds
431,Progreso,MX,21.2833,-89.6667,75.31,83,50,9.48,scattered clouds
432,Bose,IT,45.4612,8.0137,36.73,96,30,2.21,scattered clouds
433,Vila Franca Do Campo,PT,37.7167,-25.4333,62.2,85,98,3.98,overcast clouds
434,Tianpeng,CN,30.9866,103.9393,41.47,96,100,6.64,overcast clouds
435,Ukiah,US,39.1502,-123.2078,44.04,81,0,1.01,clear sky
436,Golden,US,39.7555,-105.2211,18.43,75,0,8.01,clear sky
437,Porto Novo,BJ,6.4965,2.6036,78.62,89,84,3.49,broken clouds
438,Cherskiy,RU,68.75,161.3,-18.94,98,100,3.94,overcast clouds
439,Huarmey,PE,-10.0681,-78.1522,67.59,83,96,5.95,overcast clouds
440,Pangnirtung,CA,66.1451,-65.7125,-18.96,98,99,3.49,overcast clouds
441,Meadow Lake,US,34.8014,-106.5436,36.88,46,0,6.06,clear sky
442,Port Keats,AU,-14.25,129.55,96.26,32,70,0.04,broken clouds
443,Storslett,NO,69.7678,21.0247,35.6,64,75,11.5,broken clouds
444,Dewas,IN,22.9667,76.0667,73.58,29,26,6.96,scattered clouds
445,Imeni Poliny Osipenko,RU,52.4201,136.4853,1.17,92,100,3.02,overcast clouds
446,Tautira,PF,-17.7333,-149.15,78.1,81,43,11.52,light rain
447,Jizan,SA,17.3333,42.6667,79.74,58,5,3.27,clear sky
448,Wangou,CN,42.0623,126.9127,2.71,67,67,11.72,broken clouds
449,Mirnyy,RU,62.5353,113.9611,-6.7,96,100,9.91,overcast clouds
450,Sagua La Grande,CU,22.8067,-80.0756,74.39,87,6,7.65,moderate rain
451,Moundou,TD,8.5667,16.0833,69.35,33,98,3.15,overcast clouds
452,Deniliquin,AU,-35.5333,144.9667,77.36,28,33,10.85,scattered clouds
453,Imphal,IN,24.8167,93.95,78.71,73,75,0.0,haze
454,Mangrol,IN,21.1167,70.1167,82.53,34,10,7.05,clear sky
455,Rabaul,PG,-4.1967,152.1721,84.27,67,92,10.89,overcast clouds
456,Velasco Ibarra,EC,-1.05,-79.6167,76.05,63,93,6.85,overcast clouds
457,Marzuq,YE,14.4,46.4667,70.99,34,0,4.41,clear sky
458,Egvekinot,RU,66.3167,-179.1667,24.37,98,100,1.41,light snow
459,Nouadhibou,MR,20.931,-17.0347,62.58,42,0,11.5,clear sky
460,Conakry,GN,9.538,-13.6773,79.39,79,67,7.34,light rain
461,Bijar,IR,35.8668,47.6051,43.27,56,100,9.06,overcast clouds
462,Gubbi,IN,13.3106,76.9444,78.15,45,13,6.85,few clouds
463,Narrabri,AU,-30.3167,149.7833,81.34,37,91,8.46,moderate rain
464,Bathsheba,BB,13.2167,-59.5167,77.61,78,40,16.11,light intensity shower rain
465,Hoa Binh,VN,20.8133,105.3383,82.83,79,69,7.05,broken clouds
466,Ahuimanu,US,21.4447,-157.8378,78.51,85,40,3.44,scattered clouds
467,San Benito,US,36.6166,-121.0844,36.5,63,4,2.24,clear sky
468,Namibe,AO,-15.1961,12.1522,69.28,81,100,4.43,overcast clouds
469,San Luis,AR,-33.295,-66.3356,64.81,88,94,6.82,moderate rain
470,Manyana,BW,-23.4,21.7167,76.01,40,58,11.63,broken clouds
471,Berlevag,NO,70.8578,29.0864,37.4,80,75,17.27,broken clouds
472,Pendleton,US,45.6721,-118.7886,38.8,62,100,20.0,overcast clouds
473,Seoul,KR,37.5683,126.9778,27.79,35,0,14.97,clear sky
474,Katobu,ID,-4.9408,122.5276,80.42,79,100,6.15,moderate rain
475,Kaisiadorys,LT,54.8667,24.45,31.89,95,100,5.41,overcast clouds
476,Ipilan,PH,8.8431,117.9033,85.77,72,96,13.18,overcast clouds
477,Bhuban,IN,20.8833,85.8333,84.6,36,1,3.27,clear sky
478,Nehe,CN,48.4833,124.8333,-1.5,72,56,8.88,broken clouds
479,Rasskazovo,RU,52.6714,41.9033,22.41,62,25,5.55,scattered clouds
480,Bundaberg,AU,-24.85,152.35,68.22,98,100,5.99,light rain
481,Tagusao,PH,9.1924,117.8141,85.84,70,93,9.93,overcast clouds
482,Pierre,US,44.3683,-100.351,21.06,69,20,19.57,few clouds
483,Bonavista,CA,48.6499,-53.1147,24.84,75,96,24.23,overcast clouds
484,Yulara,AU,-25.2406,130.9889,88.14,12,0,8.72,clear sky
485,Cacoal,BR,-11.4386,-61.4472,76.73,68,96,3.98,overcast clouds
486,Viransehir,TR,37.2353,39.7631,53.26,81,100,15.64,overcast clouds
487,Simga,IN,21.6333,81.7,77.94,31,2,4.16,clear sky
488,Zabaykalsk,RU,49.6333,117.3167,-9.62,79,4,17.16,clear sky
489,Sitka,US,57.0531,-135.33,24.69,30,0,18.41,clear sky
490,Nambucca Heads,AU,-30.65,153.0,70.16,59,100,9.31,overcast clouds
491,Erenhot,CN,43.6475,111.9767,7.75,42,0,21.0,clear sky
492,Nizip,TR,37.0097,37.7942,53.73,89,100,10.22,overcast clouds
493,Vavuniya,LK,8.7514,80.4971,89.13,41,54,4.23,broken clouds
494,Xining,CN,36.6167,101.7667,20.84,31,100,4.34,overcast clouds
495,Charagua,BO,-19.8,-63.2167,70.03,62,100,4.12,overcast clouds
496,Sovetskiy,RU,61.3614,63.5842,8.98,95,97,1.68,overcast clouds
497,Hvide Sande,DK,56.0045,8.1294,41.27,81,96,13.44,overcast clouds
498,Lumberton,US,34.6182,-79.0086,52.45,94,64,3.83,broken clouds
499,Komsomolskiy,UZ,40.4272,71.7189,47.12,81,63,0.0,mist
500,Mazara Del Vallo,IT,37.6641,12.588,51.93,65,80,6.2,broken clouds
501,Surt,LY,31.2089,16.5887,59.52,67,1,15.48,clear sky
502,Tongchuan,CN,35.0806,109.0897,26.91,12,100,1.61,overcast clouds
503,Leshukonskoye,RU,64.8989,45.7622,22.57,97,94,4.68,overcast clouds
504,Shache,CN,38.4167,77.2406,27.18,14,61,2.8,broken clouds
505,Isoka,ZM,-10.1606,32.6335,69.22,74,97,4.97,light rain
506,Novouzensk,RU,50.4592,48.1431,21.96,43,2,7.81,clear sky
507,Jequie,BR,-13.8575,-40.0836,71.08,96,100,2.82,overcast clouds
508,Veraval,IN,20.9,70.3667,83.35,36,3,7.18,clear sky
509,Uray,RU,60.1247,64.7758,1.02,96,90,2.59,overcast clouds
510,Kilindoni,TZ,-7.9139,39.6668,80.6,74,71,7.87,broken clouds
511,Lupiro,TZ,-8.3833,36.6667,79.38,69,79,5.32,broken clouds
512,Deer Lake,CA,49.1667,-57.4316,19.26,79,100,4.61,light shower snow
513,Saurimo,AO,-9.6608,20.3916,65.17,94,96,0.72,overcast clouds
514,Poum,NC,-20.2333,164.0167,82.58,78,85,10.36,light rain
515,Jacksonville,US,30.3322,-81.6556,68.0,86,0,6.91,clear sky
516,Kumsi,IN,14.0667,75.4,79.92,47,18,7.49,few clouds
517,San Jeronimo,PE,-11.9472,-75.2829,48.36,85,97,1.61,overcast clouds
518,Winnemucca,US,40.973,-117.7357,30.88,44,91,4.65,overcast clouds
519,Leningradskiy,RU,69.3833,178.4167,14.58,85,92,5.93,overcast clouds
520,Dodola,ET,6.9833,39.1833,57.07,46,4,6.69,clear sky
521,Abu Samrah,SY,35.3029,37.1841,52.72,92,100,6.89,overcast clouds
522,Kieta,PG,-6.2167,155.6333,82.29,81,100,6.13,light rain
523,Luanda,AO,-8.8368,13.2343,73.4,94,100,11.5,light intensity drizzle
524,Alofi,NU,-19.0595,-169.9187,80.49,74,11,11.5,few clouds
525,Kang,BW,-23.6752,22.7876,75.72,39,63,11.1,broken clouds
526,Fare,PF,-16.7,-151.0167,79.75,75,8,11.81,clear sky
527,Uglegorsk,RU,49.0833,142.0333,15.48,75,100,16.87,overcast clouds
528,Cameta,BR,-2.2444,-49.4958,73.96,92,100,4.09,light rain
529,Praia,CV,14.9215,-23.5087,72.14,78,20,16.11,few clouds
530,Salalah,OM,17.0151,54.0924,78.89,65,20,2.3,few clouds
531,Clonakilty,IE,51.6231,-8.8706,51.01,96,100,18.7,overcast clouds
532,Mahibadhoo,MV,3.7833,72.9667,80.83,69,78,5.32,broken clouds
533,Cooma,AU,-36.2333,149.1333,68.52,48,9,11.79,clear sky
534,Santa Maria,BR,-29.6842,-53.8069,64.76,94,1,5.95,clear sky
535,Abadzekhskaya,RU,44.3939,40.2214,43.56,65,74,1.83,broken clouds
536,Slave Lake,CA,55.2834,-114.769,-2.22,78,20,5.75,few clouds
537,Manado,ID,1.487,124.8455,84.97,70,40,3.44,scattered clouds
538,Ornskoldsvik,SE,63.2909,18.7153,32.95,100,100,3.44,overcast clouds
539,Kulhudhuffushi,MV,6.6221,73.07,81.32,69,40,3.56,scattered clouds
540,Garmsar,IR,35.2182,52.3409,57.58,39,100,5.97,overcast clouds
541,Ust-Kuyga,RU,70.0167,135.6,-17.16,97,100,6.08,overcast clouds
542,Moana,ES,42.2833,-8.75,53.08,83,40,9.22,light intensity drizzle rain
543,Mukhen,RU,48.1,136.1,0.46,86,100,14.36,overcast clouds
544,Zwedru,LR,6.0667,-8.1281,71.92,96,79,1.21,light rain
545,Aykhal,RU,66.0,111.5,-4.9,97,100,11.83,overcast clouds
546,Awbari,LY,26.5921,12.7805,48.54,50,0,5.23,clear sky
547,Nyurba,RU,63.2842,118.3319,-12.12,96,100,7.72,overcast clouds
548,Tolaga Bay,NZ,-38.3667,178.3,66.79,64,93,10.11,light rain
549,Rafaela,AR,-31.2503,-61.4867,75.97,38,92,1.01,overcast clouds
550,Yabrud,SY,33.9674,36.6574,46.27,91,98,2.98,overcast clouds
551,San Rafael,AR,-34.6177,-68.3301,72.91,26,57,12.5,broken clouds
552,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,37,0,5.75,clear sky
553,Tshane,BW,-24.0196,21.8684,77.63,37,68,13.31,broken clouds
554,Imbituba,BR,-28.24,-48.6703,72.86,94,97,11.34,overcast clouds
555,Buraydah,SA,26.326,43.975,64.85,28,65,12.37,broken clouds
556,Florianopolis,BR,-27.6146,-48.5012,70.41,94,100,13.8,overcast clouds
557,Husavik,IS,66.0449,-17.3389,37.76,86,84,14.58,broken clouds
558,Jinchang,CN,38.4953,102.1739,18.9,33,44,4.76,scattered clouds
559,Visnes,NO,59.3556,5.2242,45.21,65,0,6.91,clear sky
560,Mabaruma,GY,8.2,-59.7833,71.44,97,99,2.53,overcast clouds
561,Vung Tau,VN,10.346,107.0843,84.33,66,60,11.27,broken clouds
562,Klyuchi,RU,52.2667,79.1667,2.08,74,100,9.19,overcast clouds
563,Praya,CV,14.9215,-23.5087,72.14,78,20,16.11,few clouds
564,Kortkeros,RU,61.8106,51.5806,21.2,97,98,3.18,overcast clouds
565,Karsava,LV,56.7841,27.6883,28.02,97,100,6.17,light snow
566,Bichena,ET,10.45,38.2,58.05,42,52,4.92,broken clouds
567,Mae Sai,TH,20.4335,99.8762,87.66,46,18,2.3,few clouds
568,Sibolga,ID,1.7427,98.7792,84.45,64,53,4.7,broken clouds
569,Farsund,NO,58.0948,6.8047,40.05,100,100,14.72,overcast clouds
570,Beringovskiy,RU,63.05,179.3167,30.09,99,100,3.83,light snow
571,Marsh Harbour,BS,26.5412,-77.0636,76.91,70,70,15.17,broken clouds
572,Marawi,PH,7.9986,124.2928,72.88,93,97,4.29,overcast clouds
573,Naze,JP,28.3667,129.4833,61.72,84,98,24.34,overcast clouds
574,Piacabucu,BR,-10.4056,-36.4344,72.75,95,100,9.53,moderate rain
575,Anito,PH,12.4497,125.2886,84.85,70,90,10.83,overcast clouds
576,Galesong,ID,-5.3166,119.3661,86.02,72,100,7.87,overcast clouds
577,Formosa,AR,-26.1775,-58.1781,73.38,88,0,2.3,clear sky
578,Camacupa,AO,-12.0167,17.4833,64.56,85,100,3.06,overcast clouds
579,Mamit,IN,23.9333,92.4833,81.43,65,75,3.44,haze
580,Malakal,SS,9.5334,31.6605,82.13,36,93,6.35,overcast clouds
581,Mastic Beach,US,40.7668,-72.8521,41.4,80,75,0.0,broken clouds
582,Algiers,DZ,36.7525,3.042,48.02,81,40,10.36,light rain
583,Ilhabela,BR,-23.7781,-45.3581,71.6,91,96,4.72,overcast clouds
584,Puno,PE,-15.8333,-70.0333,40.8,43,0,5.12,clear sky
585,Chepareria,KE,1.3077,35.2039,69.4,54,76,3.71,broken clouds
586,Cayenne,GF,4.9333,-52.3333,71.64,100,75,2.3,broken clouds
587,Lerwick,GB,60.1545,-1.1494,48.2,82,100,15.77,overcast clouds
588,Mana,GF,5.6592,-53.7767,75.52,90,87,6.15,overcast clouds
589,Zomba,MW,-15.386,35.3188,66.74,84,100,3.29,overcast clouds
590,Butembo,CD,0.15,29.2833,62.73,91,98,0.81,light rain
591,Agirish,RU,61.9247,63.0231,1.24,96,82,2.19,broken clouds
592,Lesnoy,RU,57.6198,63.0784,9.75,92,98,0.43,overcast clouds
593,Anadyr,RU,64.75,177.4833,32.5,100,40,4.0,light snow
594,Zlitan,LY,32.4674,14.5687,60.21,68,64,16.73,light rain
595,Bodden Town,KY,19.2833,-81.25,78.93,86,87,16.17,overcast clouds
596,Kavaratti,IN,10.5669,72.642,81.75,69,0,1.9,clear sky
597,Port Hardy,CA,50.6996,-127.4199,33.98,93,100,5.75,light shower snow
598,Oranjemund,NA,-28.55,16.4333,64.06,77,44,6.69,scattered clouds
599,Reconquista,AR,-29.15,-59.65,72.28,49,6,5.7,clear sky
600,Gat,IL,31.61,34.7642,63.39,100,2,5.46,clear sky
601,Odweyne,SO,9.4092,45.064,74.23,27,3,7.96,clear sky
602,Suleja,NG,9.1758,7.1808,67.19,37,93,4.18,overcast clouds
603,Hamilton,US,39.1834,-84.5333,57.04,94,100,10.36,mist
604,Carbonia,IT,39.1672,8.5222,45.55,85,80,9.71,broken clouds
605,Trelew,AR,-43.249,-65.3051,55.45,63,60,9.55,broken clouds
606,Fukue,JP,32.6881,128.8419,48.56,71,75,19.57,broken clouds
607,Yumen,CN,40.2833,97.2,12.69,60,72,8.75,broken clouds
608,Ilebo,CD,-4.3167,20.5833,69.53,97,100,0.87,overcast clouds
609,Vrangel,RU,42.7297,133.0839,15.51,48,32,21.97,scattered clouds
610,Maceio,BR,-9.6658,-35.7353,74.64,88,75,4.61,moderate rain
611,Ocampo,MX,21.65,-101.5,53.33,45,82,3.33,broken clouds
612,Venice,US,27.0998,-82.4543,71.01,86,20,5.75,few clouds
613,Matagami,CA,49.7502,-77.6328,21.31,86,75,13.8,broken clouds
614,Maiduguri,NG,11.8464,13.1603,63.54,46,56,6.78,broken clouds
615,Sampit,ID,-2.5333,112.95,93.49,46,61,4.38,broken clouds
616,Geraldton,AU,-28.7667,114.6,77.41,65,100,12.66,overcast clouds
617,Brooks,CA,50.5834,-111.8851,0.03,84,82,1.14,broken clouds
618,Bakchar,RU,57.0186,82.0711,-1.41,81,80,3.02,broken clouds
619,Inyonga,TZ,-6.7167,32.0667,71.37,68,96,4.79,overcast clouds
620,Juneau,US,58.3019,-134.4197,19.4,100,20,10.36,few clouds
621,Moffat,GB,55.3323,-3.4454,35.94,94,75,1.48,broken clouds
622,Pachora,IN,20.6667,75.35,81.0,31,62,4.74,broken clouds
623,Ibra,OM,22.6906,58.5334,80.31,16,59,4.16,broken clouds
624,Safford,US,32.834,-109.7076,43.72,49,0,0.0,clear sky
625,Grand-Santi,GF,4.25,-54.3833,70.84,100,100,1.99,overcast clouds
626,San Carlos,VE,9.6612,-68.5827,68.59,96,43,3.74,scattered clouds
627,Maslova Pristan,RU,50.4587,36.7408,20.55,43,99,14.16,overcast clouds
628,Soyo,AO,-6.1349,12.3689,74.16,93,100,5.7,light rain
629,Coihaique,CL,-45.5752,-72.0662,44.55,65,75,2.3,broken clouds
630,Saint-Ambroise,CA,48.5501,-71.3324,16.12,92,98,5.7,overcast clouds
631,Ivaipora,BR,-24.2478,-51.6847,61.56,93,89,7.23,overcast clouds
632,Ambon,ID,-3.6954,128.1814,89.74,62,20,5.75,few clouds
633,Bay City,US,43.5945,-83.8889,53.6,77,75,18.41,broken clouds
634,Vidim,RU,56.4088,103.1106,-3.26,89,100,8.88,overcast clouds
635,Mackay,AU,-21.15,149.2,76.1,86,95,4.72,light rain
636,Dingle,PH,10.9995,122.6711,83.93,76,85,13.18,overcast clouds
637,Datong,CN,40.0936,113.2914,14.04,16,0,14.99,clear sky
638,Dutse,NG,11.7594,9.3392,59.34,31,13,6.04,few clouds
639,Madhipura,IN,25.9167,86.7833,80.37,37,14,4.34,few clouds
640,Healdsburg,US,38.6105,-122.8692,46.54,83,0,1.01,clear sky
641,Brae,GB,60.3964,-1.353,47.34,84,100,12.84,overcast clouds
642,Port Hedland,AU,-20.3167,118.5667,91.45,55,14,14.97,few clouds
643,Ati,TD,13.2154,18.3353,69.84,25,73,7.25,broken clouds
644,Ilam,NP,26.9167,87.9167,70.11,49,22,6.31,few clouds
645,Vallenar,CL,-28.5708,-70.7581,59.5,83,8,2.75,clear sky
646,Shasta Lake,US,40.6804,-122.3708,38.12,69,92,2.33,overcast clouds
647,Falmouth,GB,50.1544,-5.0711,50.58,76,100,5.75,overcast clouds
648,Cururupu,BR,-1.8283,-44.8683,72.73,97,99,1.7,overcast clouds
649,Saint-Joseph,RE,-21.3667,55.6167,80.98,75,25,6.85,scattered clouds
650,Hovd,MN,48.0056,91.6419,1.83,57,10,2.95,clear sky
651,Vuktyl,RU,63.8567,57.3094,6.03,96,92,3.96,overcast clouds
652,Kyra,RU,49.5776,111.9753,-1.37,64,100,18.12,overcast clouds
653,Naryan-Mar,RU,67.6713,53.087,5.79,97,66,5.26,broken clouds
654,Blagoyevo,RU,63.3667,47.9167,23.27,97,100,4.85,light snow
655,Pueblo,US,38.2545,-104.6091,14.85,82,100,0.0,mist
656,Russell,US,32.3502,-85.1999,69.08,63,100,8.05,overcast clouds
657,Dwarka,IN,22.2394,68.9678,80.35,39,1,13.6,clear sky
658,Henties Bay,NA,-22.116,14.2845,61.48,82,57,5.28,broken clouds
659,Charters Towers,AU,-20.1,146.2667,70.59,88,100,13.44,overcast clouds
660,Zhigansk,RU,66.7697,123.3711,-42.12,100,98,2.28,overcast clouds
661,Xingyi,CN,24.1877,102.817,72.61,36,0,9.66,clear sky
662,Wrexham,GB,53.0,-3.0,40.19,97,100,6.53,overcast clouds
663,Havre-Saint-Pierre,CA,50.2334,-63.5986,12.2,78,0,12.66,clear sky
664,Nassau,US,40.7507,-73.5829,42.66,75,0,3.44,clear sky
665,Bako,ET,5.7833,36.5667,74.68,45,90,0.4,overcast clouds
666,Kurilsk,RU,45.2333,147.8833,34.39,79,100,13.29,overcast clouds
667,Vanavara,RU,60.34,102.2797,-6.74,94,99,10.16,overcast clouds
668,Tanggulangin,ID,-7.4996,112.6999,85.96,79,20,5.75,light rain
669,Bulembu,SZ,-25.9667,31.1333,59.99,61,35,0.94,scattered clouds
670,Balabac,PH,7.9868,117.0645,84.83,74,100,15.39,overcast clouds
671,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,76.26,48,69,1.99,broken clouds
672,Piranhas,BR,-16.4269,-51.8222,73.92,77,92,4.29,overcast clouds
673,Nizhniy Ingash,RU,56.2,96.53,-1.19,78,100,8.72,overcast clouds
674,Liuzhou,CN,24.3126,109.3892,46.24,82,100,17.13,overcast clouds
675,Klerksdorp,ZA,-26.8521,26.6667,72.09,50,0,5.12,clear sky
676,Fortuna,US,40.5982,-124.1573,43.14,94,0,8.05,clear sky
677,Lompoc,US,34.6391,-120.4579,47.59,92,0,5.75,clear sky
678,Zaqatala,AZ,41.6336,46.6433,43.27,100,100,9.22,light intensity drizzle
679,Lodwar,KE,3.1191,35.5973,86.67,39,68,20.22,broken clouds
680,Novo Aripuana,BR,-5.1206,-60.3797,72.32,97,44,1.88,scattered clouds
681,Margate,GB,51.3813,1.3862,43.9,98,45,4.47,scattered clouds
682,La Sarre,CA,48.8002,-79.1996,28.76,87,100,16.87,snow
683,Nova Granada,BR,-20.5339,-49.3142,66.45,89,88,6.06,overcast clouds
684,Bushehr,IR,28.9684,50.8385,73.49,46,0,4.61,clear sky
